year	dayofyear	site_name	snowcover	species_plant	cover_all_flowers
2012	146	wmb1	0	Petasites albus	0,02
2012	151	wmb1	0	Petasites albus	0
2012	155	wmb1	0	Petasites albus	0
2012	158	wmb1	0	Petasites albus	0
2012	163	wmb1	0	Petasites albus	0
2012	169	wmb1	0	Petasites albus	0
2012	172	wmb1	0	Petasites albus	0
2012	175	wmb1	0	Petasites albus	0
2012	178	wmb1	0	Petasites albus	0
2012	184	wmb1	0	Petasites albus	0
2012	191	wmb1	0	Petasites albus	0
2012	194	wmb1	0	Petasites albus	0
2012	198	wmb1	0	Petasites albus	0
2012	201	wmb1	0	Petasites albus	0
2012	207	wmb1	0	Petasites albus	0
2012	210	wmb1	0	Petasites albus	0
2012	214	wmb1	0	Petasites albus	0
2012	217	wmb1	0	Petasites albus	0
2012	223	wmb1	0	Petasites albus	0
2012	227	wmb1	0	Petasites albus	0
2012	233	wmb1	0	Petasites albus	0
2012	239	wmb1	0	Petasites albus	0
2012	242	wmb1	0	Petasites albus	0
2012	246	wmb1	0	Petasites albus	0
2012	255	wmb1	0	Petasites albus	0
2012	123	wmb2	2	Petasites albus	0,04
2012	126	wmb2	0	Petasites albus	0,04
2012	129	wmb2	0	Petasites albus	0,05
2012	132	wmb2	0	Petasites albus	0,02
2012	136	wmb2	0	Petasites albus	0,02
2012	140	wmb2	0	Petasites albus	0,02
2012	142	wmb2	0	Petasites albus	0,02
2012	146	wmb2	0	Petasites albus	0,02
2012	151	wmb2	0	Petasites albus	0,02
2012	155	wmb2	0	Petasites albus	0
2012	158	wmb2	0	Petasites albus	0
2012	163	wmb2	0	Petasites albus	0
2012	169	wmb2	0	Petasites albus	0
2012	172	wmb2	0	Petasites albus	0
2012	175	wmb2	0	Petasites albus	0
2012	178	wmb2	0	Petasites albus	0
2012	183	wmb2	0	Petasites albus	0
2012	190	wmb2	0	Petasites albus	0
2012	194	wmb2	0	Petasites albus	0
2012	198	wmb2	0	Petasites albus	0
2012	201	wmb2	0	Petasites albus	0
2012	207	wmb2	0	Petasites albus	0
2012	209	wmb2	0	Petasites albus	0
2012	214	wmb2	0	Petasites albus	0
2012	217	wmb2	0	Petasites albus	0
2012	223	wmb2	0	Petasites albus	0
2012	227	wmb2	0	Petasites albus	0
2012	233	wmb2	0	Petasites albus	0
2012	239	wmb2	0	Petasites albus	0
2012	242	wmb2	0	Petasites albus	0
2012	248	wmb2	0	Petasites albus	0
2012	255	wmb2	0	Petasites albus	0
2012	147	h5	0	Petasites albus	0,02
2012	154	h5	0	Petasites albus	0,02
2012	157	h5	0	Petasites albus	0,02
2012	163	h5	0	Petasites albus	0
2012	168	h5	0	Petasites albus	0
2012	171	h5	0	Petasites albus	0
2012	174	h5	0	Petasites albus	0
2012	178	h5	0	Petasites albus	0
2012	183	h5	0	Petasites albus	0
2012	188	h5	0	Petasites albus	0
2012	193	h5	0	Petasites albus	0
2012	197	h5	0	Petasites albus	0
2012	200	h5	0	Petasites albus	0
2012	206	h5	0	Petasites albus	0
2012	210	h5	0	Petasites albus	0
2012	214	h5	0	Petasites albus	0
2012	218	h5	0	Petasites albus	0
2012	222	h5	0	Petasites albus	0
2012	226	h5	0	Petasites albus	0
2012	232	h5	0	Petasites albus	0
2012	237	h5	0	Petasites albus	0
2012	241	h5	0	Petasites albus	0
2012	246	h5	0	Petasites albus	0
2012	255	h5	0	Petasites albus	0
2010	144	wmb2	0	Petasites albus	0,03
2010	150	wmb2	0	Petasites albus	0
2010	156	wmb1	0	Petasites albus	0
2010	156	wmb2	0	Petasites albus	0
2010	168	wmb1	0	Petasites albus	0
2010	168	wmb2	0	Petasites albus	0
2010	175	wmb1	0	Petasites albus	0
2010	175	wmb2	0	Petasites albus	0
2010	178	h5	0	Petasites albus	0
2010	179	wma3	0	Petasites albus	0
2010	189	wmb1	0	Petasites albus	0
2010	189	wmb2	0	Petasites albus	0
2010	190	wma3	0	Petasites albus	0
2010	191	h5	0	Petasites albus	0
2010	195	wmb1	0	Petasites albus	0
2010	195	wmb2	0	Petasites albus	0
2010	196	h5	0	Petasites albus	0
2010	197	wma3	0	Petasites albus	0
2010	202	h5	0	Petasites albus	0
2010	203	wma3	0	Petasites albus	0
2010	204	wmb2	0	Petasites albus	0
2010	212	h5	0	Petasites albus	0
2010	213	wma3	0	Petasites albus	0
2010	214	wmb1	0	Petasites albus	0
2010	222	wmb2	0	Petasites albus	0
2010	233	wma3	0	Petasites albus	0
2010	234	h5	0	Petasites albus	0
2010	235	wmb1	0	Petasites albus	0
2010	238	wma3	0	Petasites albus	0
2010	239	h5	0	Petasites albus	0
2010	245	wmb2	0	Petasites albus	0
2010	246	wmb1	0	Petasites albus	0
2011	145	h5	0	Petasites albus	0,05
2011	149	h5	0	Petasites albus	0,05
2011	156	h5	0	Petasites albus	0
2011	172	h5	0	Petasites albus	0
2011	179	h5	0	Petasites albus	0
2011	187	h5	0	Petasites albus	0
2011	194	h5	0	Petasites albus	0
2011	212	h5	0	Petasites albus	0
2011	224	h5	0	Petasites albus	0
2011	146	wmb1	0	Petasites albus	0,01
2011	150	wmb1	0	Petasites albus	0
2011	156	wmb1	0	Petasites albus	0
2011	161	wmb1	0	Petasites albus	0
2011	177	wmb1	0	Petasites albus	0
2011	187	wmb1	0	Petasites albus	0
2011	197	wmb1	0	Petasites albus	0
2011	210	wmb1	0	Petasites albus	0
2011	222	wmb1	0	Petasites albus	0
2011	231	wmb1	0	Petasites albus	0
2012	170	wmb4	0	Peucedanum ostruthium	0
2012	176	wmb4	0	Peucedanum ostruthium	0
2012	179	wmb4	0	Peucedanum ostruthium	0,01
2012	184	wmb4	0	Peucedanum ostruthium	0,01
2012	190	wmb4	0	Peucedanum ostruthium	0,02
2012	194	wmb4	0	Peucedanum ostruthium	0,03
2012	199	wmb4	0	Peucedanum ostruthium	0,03
2012	201	wmb4	0	Peucedanum ostruthium	0,03
2012	207	wmb4	0	Peucedanum ostruthium	0,02
2012	209	wmb4	0	Peucedanum ostruthium	0,02
2012	215	wmb4	0	Peucedanum ostruthium	0,02
2012	218	wmb4	0	Peucedanum ostruthium	0,01
2012	223	wmb4	0	Peucedanum ostruthium	0,01
2012	227	wmb4	0	Peucedanum ostruthium	0,01
2012	232	wmb4	0	Peucedanum ostruthium	0
2012	239	wmb4	0	Peucedanum ostruthium	0
2012	243	wmb4	0	Peucedanum ostruthium	0
2012	249	wmb4	0	Peucedanum ostruthium	0
2012	255	wmb4	0	Peucedanum ostruthium	0
2012	155	wmb5	1	Peucedanum ostruthium	0
2012	159	wmb5	0	Peucedanum ostruthium	0
2012	163	wmb5	0	Peucedanum ostruthium	0
2012	167	wmb5	0	Peucedanum ostruthium	0
2012	170	wmb5	0	Peucedanum ostruthium	0
2012	176	wmb5	0	Peucedanum ostruthium	0
2012	179	wmb5	0	Peucedanum ostruthium	0
2012	184	wmb5	0	Peucedanum ostruthium	0
2012	190	wmb5	0	Peucedanum ostruthium	0,02
2012	194	wmb5	0	Peucedanum ostruthium	0,06
2012	199	wmb5	0	Peucedanum ostruthium	0,1
2012	201	wmb5	0	Peucedanum ostruthium	0,1
2012	207	wmb5	0	Peucedanum ostruthium	0,1
2012	209	wmb5	0	Peucedanum ostruthium	0,1
2012	215	wmb5	0	Peucedanum ostruthium	0,06
2012	218	wmb5	0	Peucedanum ostruthium	0,04
2012	223	wmb5	0	Peucedanum ostruthium	0,02
2012	227	wmb5	0	Peucedanum ostruthium	0,01
2012	232	wmb5	0	Peucedanum ostruthium	0,01
2012	239	wmb5	0	Peucedanum ostruthium	0
2012	243	wmb5	0	Peucedanum ostruthium	0
2012	249	wmb5	0	Peucedanum ostruthium	0
2012	255	wmb5	0	Peucedanum ostruthium	0
2012	168	h4	0	Peucedanum ostruthium	0
2012	170	h4	0	Peucedanum ostruthium	0
2012	174	h4	0	Peucedanum ostruthium	0
2012	178	h4	0	Peucedanum ostruthium	0
2012	183	h4	0	Peucedanum ostruthium	0
2012	188	h4	0	Peucedanum ostruthium	0
2012	193	h4	0	Peucedanum ostruthium	0
2012	197	h4	0	Peucedanum ostruthium	0
2012	200	h4	0	Peucedanum ostruthium	0
2012	206	h4	0	Peucedanum ostruthium	0
2012	210	h4	0	Peucedanum ostruthium	0
2012	214	h4	0	Peucedanum ostruthium	0
2012	218	h4	0	Peucedanum ostruthium	0
2012	222	h4	0	Peucedanum ostruthium	0
2012	226	h4	0	Peucedanum ostruthium	0
2012	232	h4	0	Peucedanum ostruthium	0
2012	237	h4	0	Peucedanum ostruthium	0
2012	241	h4	0	Peucedanum ostruthium	0
2012	247	h4	0	Peucedanum ostruthium	0
2012	255	h4	0	Peucedanum ostruthium	0
2010	179	wmb4	0	Peucedanum ostruthium	0,02
2010	179	wmb5	0	Peucedanum ostruthium	0
2010	190	wmb4	0	Peucedanum ostruthium	0,02
2010	190	wmb5	0	Peucedanum ostruthium	0
2010	197	wmb4	0	Peucedanum ostruthium	0,02
2010	197	wmb5	0	Peucedanum ostruthium	0
2010	203	wmb4	0	Peucedanum ostruthium	0,02
2010	203	wmb5	0	Peucedanum ostruthium	0
2010	212	h4	0	Peucedanum ostruthium	0,02
2010	213	wmb4	0	Peucedanum ostruthium	0,02
2010	213	wmb5	0	Peucedanum ostruthium	0,03
2010	214	wmb3	0	Peucedanum ostruthium	0,03
2010	233	wmb4	0	Peucedanum ostruthium	0,02
2010	234	h4	0	Peucedanum ostruthium	0,02
2010	235	wmb3	0	Peucedanum ostruthium	0,01
2010	238	wmb4	0	Peucedanum ostruthium	0,02
2010	238	wmb5	0	Peucedanum ostruthium	0,02
2011	187	h4	0	Peucedanum ostruthium	0
2011	192	h4	0	Peucedanum ostruthium	0
2011	144	wma4	0	Peucedanum ostruthium	0
2011	150	wma4	0	Peucedanum ostruthium	0
2011	158	wma4	0	Peucedanum ostruthium	0
2011	166	wma4	0	Peucedanum ostruthium	0
2011	178	wma4	0	Peucedanum ostruthium	0
2011	185	wma4	0	Peucedanum ostruthium	0
2011	193	wma4	0	Peucedanum ostruthium	0
2011	223	wma4	0	Peucedanum ostruthium	0
2011	146	wmb3	0	Peucedanum ostruthium	0
2011	151	wmb3	0	Peucedanum ostruthium	0
2011	157	wmb3	0	Peucedanum ostruthium	0
2011	161	wmb3	0	Peucedanum ostruthium	0
2011	180	wmb3	0	Peucedanum ostruthium	0
2011	186	wmb3	0	Peucedanum ostruthium	0
2011	197	wmb3	0	Peucedanum ostruthium	0
2011	209	wmb3	0	Peucedanum ostruthium	0
2011	144	wmb4	0	Peucedanum ostruthium	0
2011	150	wmb4	0	Peucedanum ostruthium	0
2011	158	wmb4	0	Peucedanum ostruthium	0
2011	166	wmb4	0	Peucedanum ostruthium	0
2011	178	wmb4	0	Peucedanum ostruthium	0
2011	185	wmb4	0	Peucedanum ostruthium	0,04
2011	193	wmb4	0	Peucedanum ostruthium	0,05
2011	208	wmb4	0	Peucedanum ostruthium	0
2011	223	wmb4	0	Peucedanum ostruthium	0
2011	232	wmb4	0	Peucedanum ostruthium	0
2011	144	wmb5	0	Peucedanum ostruthium	0
2011	149	wmb5	0	Peucedanum ostruthium	0
2011	158	wmb5	0	Peucedanum ostruthium	0
2011	166	wmb5	0	Peucedanum ostruthium	0
2011	178	wmb5	0	Peucedanum ostruthium	0
2011	185	wmb5	0	Peucedanum ostruthium	0
2011	193	wmb5	0	Peucedanum ostruthium	0
2011	208	wmb5	0	Peucedanum ostruthium	0
2011	223	wmb5	0	Peucedanum ostruthium	0
2011	232	wmb5	0	Peucedanum ostruthium	0
2012	193	ho3	0	Phleum pratense	0,01
2012	196	ho3	0	Phleum pratense	0,01
2012	199	ho3	0	Phleum pratense	0,01
2012	205	ho3	0	Phleum pratense	0,01
2012	209	ho3	0	Phleum pratense	0,01
2012	213	ho3	0	Phleum pratense	0,01
2012	217	ho3	0	Phleum pratense	0,01
2012	222	ho3	0	Phleum pratense	0,01
2012	226	ho3	0	Phleum pratense	0,01
2012	232	ho3	0	Phleum pratense	0,01
2012	238	ho3	0	Phleum pratense	0,01
2012	243	ho3	0	Phleum pratense	0,01
2012	246	ho3	0	Phleum pratense	0
2012	255	ho3	0	Phleum pratense	0
2012	198	wma2	0	Phleum pratense	0,01
2012	200	wma2	0	Phleum pratense	0,02
2012	207	wma2	0	Phleum pratense	0,02
2012	209	wma2	0	Phleum pratense	0,02
2012	215	wma2	0	Phleum pratense	0,02
2012	218	wma2	0	Phleum pratense	0,02
2012	223	wma2	0	Phleum pratense	0,02
2012	227	wma2	0	Phleum pratense	0,02
2012	232	wma2	0	Phleum pratense	0,02
2012	239	wma2	0	Phleum pratense	0
2012	242	wma2	0	Phleum pratense	0
2012	248	wma2	0	Phleum pratense	0
2012	255	wma2	0	Phleum pratense	0
2012	172	wmb3	0	Phleum pratense	0,01
2012	175	wmb3	0	Phleum pratense	0,02
2012	178	wmb3	0	Phleum pratense	0,01
2012	184	wmb3	0	Phleum pratense	0,01
2012	190	wmb3	0	Phleum pratense	0,02
2012	194	wmb3	0	Phleum pratense	0,02
2012	198	wmb3	0	Phleum pratense	0,02
2012	201	wmb3	0	Phleum pratense	0,02
2012	207	wmb3	0	Phleum pratense	0,03
2012	209	wmb3	0	Phleum pratense	0,03
2012	214	wmb3	0	Phleum pratense	0,03
2012	217	wmb3	0	Phleum pratense	0,02
2012	223	wmb3	0	Phleum pratense	0,01
2012	227	wmb3	0	Phleum pratense	0,01
2012	233	wmb3	0	Phleum pratense	0
2012	239	wmb3	0	Phleum pratense	0
2012	242	wmb3	0	Phleum pratense	0
2012	248	wmb3	0	Phleum pratense	0
2012	255	wmb3	0	Phleum pratense	0
2012	178	h1	0	Phleum pratense	0,01
2012	200	h3	0	Phleum pratense	0,01
2012	206	h3	0	Phleum pratense	0,01
2012	210	h3	0	Phleum pratense	0,01
2012	214	h3	0	Phleum pratense	0,01
2012	217	h3	0	Phleum pratense	0,01
2012	222	h3	0	Phleum pratense	0,01
2012	226	h3	0	Phleum pratense	0,01
2012	232	h3	0	Phleum pratense	0,01
2012	237	h3	0	Phleum pratense	0,01
2012	241	h3	0	Phleum pratense	0
2012	247	h3	0	Phleum pratense	0
2012	255	h3	0	Phleum pratense	0
2012	172	wmb1	0	Phleum pratense 	0,01
2012	175	wmb1	0	Phleum pratense 	0,01
2012	178	wmb1	0	Phleum pratense 	0
2012	184	wmb1	0	Phleum pratense 	0
2012	191	wmb1	0	Phleum pratense 	0
2012	194	wmb1	0	Phleum pratense 	0
2012	198	wmb1	0	Phleum pratense 	0
2012	201	wmb1	0	Phleum pratense 	0
2012	207	wmb1	0	Phleum pratense 	0
2012	210	wmb1	0	Phleum pratense 	0
2012	214	wmb1	0	Phleum pratense 	0
2012	217	wmb1	0	Phleum pratense 	0
2012	223	wmb1	0	Phleum pratense 	0
2012	227	wmb1	0	Phleum pratense 	0
2012	233	wmb1	0	Phleum pratense 	0
2012	239	wmb1	0	Phleum pratense 	0
2012	242	wmb1	0	Phleum pratense 	0
2012	246	wmb1	0	Phleum pratense 	0
2012	255	wmb1	0	Phleum pratense 	0
2012	178	wmb2	0	Phleum pratense 	0,01
2012	183	wmb2	0	Phleum pratense 	0,01
2012	190	wmb2	0	Phleum pratense 	0,01
2012	194	wmb2	0	Phleum pratense 	0,01
2012	198	wmb2	0	Phleum pratense 	0,01
2012	201	wmb2	0	Phleum pratense 	0,01
2012	207	wmb2	0	Phleum pratense 	0,01
2012	209	wmb2	0	Phleum pratense 	0,01
2012	214	wmb2	0	Phleum pratense 	0,01
2012	217	wmb2	0	Phleum pratense 	0,01
2012	223	wmb2	0	Phleum pratense 	0,01
2012	227	wmb2	0	Phleum pratense 	0
2012	233	wmb2	0	Phleum pratense 	0
2012	239	wmb2	0	Phleum pratense 	0
2012	242	wmb2	0	Phleum pratense 	0
2012	248	wmb2	0	Phleum pratense 	0
2012	255	wmb2	0	Phleum pratense 	0
2012	193	h2	0	Phleum pratense 	0,01
2012	197	h2	0	Phleum pratense 	0,02
2012	200	h2	0	Phleum pratense 	0,03
2012	206	h2	0	Phleum pratense 	0,02
2012	210	h2	0	Phleum pratense 	0,02
2012	213	h2	0	Phleum pratense 	0,02
2012	217	h2	0	Phleum pratense 	0,02
2012	222	h2	0	Phleum pratense 	0,01
2012	226	h2	0	Phleum pratense 	0
2012	232	h2	0	Phleum pratense 	0
2012	237	h2	0	Phleum pratense 	0
2012	241	h2	0	Phleum pratense 	0
2012	247	h2	0	Phleum pratense 	0
2012	255	h2	0	Phleum pratense 	0
2012	187	ho5	0	Phleum rhaeticum	0,01
2012	192	ho5	0	Phleum rhaeticum	0,01
2012	196	ho5	0	Phleum rhaeticum	0,01
2012	199	ho5	0	Phleum rhaeticum	0,01
2012	205	ho5	0	Phleum rhaeticum	0,01
2012	209	ho5	0	Phleum rhaeticum	0,01
2012	213	ho5	0	Phleum rhaeticum	0,01
2012	217	ho5	0	Phleum rhaeticum	0,01
2012	222	ho5	0	Phleum rhaeticum	0,01
2012	226	ho5	0	Phleum rhaeticum	0,01
2012	232	ho5	0	Phleum rhaeticum	0
2012	238	ho5	0	Phleum rhaeticum	0
2012	243	ho5	0	Phleum rhaeticum	0
2012	246	ho5	0	Phleum rhaeticum	0
2012	255	ho5	0	Phleum rhaeticum	0
2012	167	wma3	0	Phleum rhaeticum	0,01
2012	170	wma3	0	Phleum rhaeticum	0,01
2012	176	wma3	0	Phleum rhaeticum	0,01
2012	179	wma3	0	Phleum rhaeticum	0,01
2012	184	wma3	0	Phleum rhaeticum	0,01
2012	190	wma3	0	Phleum rhaeticum	0,01
2012	194	wma3	0	Phleum rhaeticum	0,01
2012	198	wma3	0	Phleum rhaeticum	0
2012	200	wma3	0	Phleum rhaeticum	0
2012	207	wma3	0	Phleum rhaeticum	0
2012	209	wma3	0	Phleum rhaeticum	0
2012	215	wma3	0	Phleum rhaeticum	0
2012	218	wma3	0	Phleum rhaeticum	0
2012	223	wma3	0	Phleum rhaeticum	0
2012	227	wma3	0	Phleum rhaeticum	0
2012	232	wma3	0	Phleum rhaeticum	0
2012	239	wma3	0	Phleum rhaeticum	0
2012	242	wma3	0	Phleum rhaeticum	0
2012	248	wma3	0	Phleum rhaeticum	0
2012	255	wma3	0	Phleum rhaeticum	0
2012	190	wma4	0	Phleum rhaeticum	0,02
2012	194	wma4	0	Phleum rhaeticum	0,02
2012	199	wma4	0	Phleum rhaeticum	0,02
2012	207	wma4	0	Phleum rhaeticum	0,02
2012	209	wma4	0	Phleum rhaeticum	0,02
2012	215	wma4	0	Phleum rhaeticum	0,02
2012	218	wma4	0	Phleum rhaeticum	0
2012	223	wma4	0	Phleum rhaeticum	0
2012	227	wma4	0	Phleum rhaeticum	0
2012	232	wma4	0	Phleum rhaeticum	0
2012	239	wma4	0	Phleum rhaeticum	0
2012	243	wma4	0	Phleum rhaeticum	0
2012	249	wma4	0	Phleum rhaeticum	0
2012	255	wma4	0	Phleum rhaeticum	0
2012	163	wmb2	0	Phleum rhaeticum	0,01
2012	169	wmb2	0	Phleum rhaeticum	0,01
2012	172	wmb2	0	Phleum rhaeticum	0,01
2012	175	wmb2	0	Phleum rhaeticum	0,01
2012	178	wmb2	0	Phleum rhaeticum	0,01
2012	183	wmb2	0	Phleum rhaeticum	0,01
2012	190	wmb2	0	Phleum rhaeticum	0,01
2012	194	wmb2	0	Phleum rhaeticum	0
2012	198	wmb2	0	Phleum rhaeticum	0
2012	201	wmb2	0	Phleum rhaeticum	0
2012	172	wmb3	0	Phleum rhaeticum	0,02
2012	175	wmb3	0	Phleum rhaeticum	0,02
2012	178	wmb3	0	Phleum rhaeticum	0,02
2012	184	wmb3	0	Phleum rhaeticum	0,02
2012	190	wmb3	0	Phleum rhaeticum	0,02
2012	194	wmb3	0	Phleum rhaeticum	0,02
2012	198	wmb3	0	Phleum rhaeticum	0,02
2012	201	wmb3	0	Phleum rhaeticum	0,02
2012	207	wmb3	0	Phleum rhaeticum	0,02
2012	209	wmb3	0	Phleum rhaeticum	0,02
2012	214	wmb3	0	Phleum rhaeticum	0
2012	217	wmb3	0	Phleum rhaeticum	0
2012	223	wmb3	0	Phleum rhaeticum	0
2012	227	wmb3	0	Phleum rhaeticum	0
2012	233	wmb3	0	Phleum rhaeticum	0
2012	239	wmb3	0	Phleum rhaeticum	0
2012	242	wmb3	0	Phleum rhaeticum	0
2012	248	wmb3	0	Phleum rhaeticum	0
2012	255	wmb3	0	Phleum rhaeticum	0
2012	170	wmb4	0	Phleum rhaeticum	0,01
2012	176	wmb4	0	Phleum rhaeticum	0,01
2012	179	wmb4	0	Phleum rhaeticum	0,01
2012	184	wmb4	0	Phleum rhaeticum	0,01
2012	190	wmb4	0	Phleum rhaeticum	0,01
2012	194	wmb4	0	Phleum rhaeticum	0,01
2012	199	wmb4	0	Phleum rhaeticum	0,01
2012	201	wmb4	0	Phleum rhaeticum	0,01
2012	207	wmb4	0	Phleum rhaeticum	0,01
2012	209	wmb4	0	Phleum rhaeticum	0,01
2012	215	wmb4	0	Phleum rhaeticum	0,01
2012	218	wmb4	0	Phleum rhaeticum	0
2012	223	wmb4	0	Phleum rhaeticum	0
2012	227	wmb4	0	Phleum rhaeticum	0
2012	232	wmb4	0	Phleum rhaeticum	0
2012	239	wmb4	0	Phleum rhaeticum	0
2012	243	wmb4	0	Phleum rhaeticum	0
2012	249	wmb4	0	Phleum rhaeticum	0
2012	255	wmb4	0	Phleum rhaeticum	0
2012	179	wmb5	0	Phleum rhaeticum	0,01
2012	184	wmb5	0	Phleum rhaeticum	0,01
2012	190	wmb5	0	Phleum rhaeticum	0,01
2012	194	wmb5	0	Phleum rhaeticum	0,01
2012	199	wmb5	0	Phleum rhaeticum	0,01
2012	201	wmb5	0	Phleum rhaeticum	0,01
2012	207	wmb5	0	Phleum rhaeticum	0,01
2012	209	wmb5	0	Phleum rhaeticum	0,01
2012	215	wmb5	0	Phleum rhaeticum	0
2012	218	wmb5	0	Phleum rhaeticum	0
2012	223	wmb5	0	Phleum rhaeticum	0
2012	227	wmb5	0	Phleum rhaeticum	0
2012	232	wmb5	0	Phleum rhaeticum	0
2012	239	wmb5	0	Phleum rhaeticum	0
2012	243	wmb5	0	Phleum rhaeticum	0
2012	249	wmb5	0	Phleum rhaeticum	0
2012	255	wmb5	0	Phleum rhaeticum	0
2012	174	h4	0	Phleum rhaeticum	0,01
2012	178	h4	0	Phleum rhaeticum	0,01
2012	183	h4	0	Phleum rhaeticum	0,01
2012	188	h4	0	Phleum rhaeticum	0,01
2012	193	h4	0	Phleum rhaeticum	0,01
2012	197	h4	0	Phleum rhaeticum	0,01
2012	200	h4	0	Phleum rhaeticum	0,01
2012	206	h4	0	Phleum rhaeticum	0
2012	210	h4	0	Phleum rhaeticum	0
2012	214	h4	0	Phleum rhaeticum	0
2012	218	h4	0	Phleum rhaeticum	0
2012	222	h4	0	Phleum rhaeticum	0
2012	226	h4	0	Phleum rhaeticum	0
2012	232	h4	0	Phleum rhaeticum	0
2012	237	h4	0	Phleum rhaeticum	0
2012	241	h4	0	Phleum rhaeticum	0
2012	247	h4	0	Phleum rhaeticum	0
2012	255	h4	0	Phleum rhaeticum	0
2012	158	ho2	0	Phyteuma orbiculare	0
2012	163	ho2	0	Phyteuma orbiculare	0,02
2012	169	ho2	0	Phyteuma orbiculare	0,03
2012	171	ho2	0	Phyteuma orbiculare	0,04
2012	176	ho2	0	Phyteuma orbiculare	0,04
2012	179	ho2	0	Phyteuma orbiculare	0,03
2012	183	ho2	0	Phyteuma orbiculare	0,02
2012	188	ho2	0	Phyteuma orbiculare	0,02
2012	193	ho2	0	Phyteuma orbiculare	0
2012	196	ho2	0	Phyteuma orbiculare	0
2012	199	ho2	0	Phyteuma orbiculare	0
2012	205	ho2	0	Phyteuma orbiculare	0
2012	209	ho2	0	Phyteuma orbiculare	0
2012	213	ho2	0	Phyteuma orbiculare	0
2012	217	ho2	0	Phyteuma orbiculare	0
2012	222	ho2	0	Phyteuma orbiculare	0
2012	226	ho2	0	Phyteuma orbiculare	0
2012	232	ho2	0	Phyteuma orbiculare	0
2012	238	ho2	0	Phyteuma orbiculare	0
2012	242	ho2	0	Phyteuma orbiculare	0
2012	246	ho2	0	Phyteuma orbiculare	0
2012	255	ho2	0	Phyteuma orbiculare	0
2012	152	ho3	0	Phyteuma orbiculare	0
2012	155	ho3	0	Phyteuma orbiculare	0
2012	158	ho3	0	Phyteuma orbiculare	0
2012	163	ho3	0	Phyteuma orbiculare	0
2012	169	ho3	0	Phyteuma orbiculare	0,01
2012	171	ho3	0	Phyteuma orbiculare	0,01
2012	176	ho3	0	Phyteuma orbiculare	0,01
2012	179	ho3	0	Phyteuma orbiculare	0,02
2012	183	ho3	0	Phyteuma orbiculare	0,02
2012	187	ho3	0	Phyteuma orbiculare	0,02
2012	193	ho3	0	Phyteuma orbiculare	0,02
2012	196	ho3	0	Phyteuma orbiculare	0,02
2012	199	ho3	0	Phyteuma orbiculare	0,02
2012	205	ho3	0	Phyteuma orbiculare	0
2012	209	ho3	0	Phyteuma orbiculare	0
2012	213	ho3	0	Phyteuma orbiculare	0
2012	217	ho3	0	Phyteuma orbiculare	0
2012	222	ho3	0	Phyteuma orbiculare	0
2012	226	ho3	0	Phyteuma orbiculare	0
2012	232	ho3	0	Phyteuma orbiculare	0
2012	238	ho3	0	Phyteuma orbiculare	0
2012	243	ho3	0	Phyteuma orbiculare	0
2012	246	ho3	0	Phyteuma orbiculare	0
2012	255	ho3	0	Phyteuma orbiculare	0
2012	148	ho4	5	Phyteuma orbiculare	0
2012	152	ho4	0	Phyteuma orbiculare	0
2012	158	ho4	0	Phyteuma orbiculare	0,01
2012	169	ho4	0	Phyteuma orbiculare	0,01
2012	171	ho4	0	Phyteuma orbiculare	0,01
2012	176	ho4	0	Phyteuma orbiculare	0,01
2012	179	ho4	0	Phyteuma orbiculare	0,01
2012	183	ho4	0	Phyteuma orbiculare	0,02
2012	187	ho4	0	Phyteuma orbiculare	0,03
2012	192	ho4	0	Phyteuma orbiculare	0,03
2012	196	ho4	0	Phyteuma orbiculare	0,03
2012	199	ho4	0	Phyteuma orbiculare	0,03
2012	205	ho4	0	Phyteuma orbiculare	0,03
2012	209	ho4	0	Phyteuma orbiculare	0,02
2012	213	ho4	0	Phyteuma orbiculare	0,02
2012	217	ho4	0	Phyteuma orbiculare	0
2012	222	ho4	0	Phyteuma orbiculare	0
2012	226	ho4	0	Phyteuma orbiculare	0
2012	232	ho4	0	Phyteuma orbiculare	0
2012	237	ho4	0	Phyteuma orbiculare	0
2012	243	ho4	0	Phyteuma orbiculare	0
2012	246	ho4	0	Phyteuma orbiculare	0
2012	255	ho4	0	Phyteuma orbiculare	0
2012	171	ho5	15	Phyteuma orbiculare	0
2012	176	ho5	10	Phyteuma orbiculare	0
2012	179	ho5	5	Phyteuma orbiculare	0
2012	183	ho5	1	Phyteuma orbiculare	0,01
2012	187	ho5	0	Phyteuma orbiculare	0,01
2012	192	ho5	0	Phyteuma orbiculare	0,01
2012	196	ho5	0	Phyteuma orbiculare	0,01
2012	199	ho5	0	Phyteuma orbiculare	0,01
2012	205	ho5	0	Phyteuma orbiculare	0,02
2012	209	ho5	0	Phyteuma orbiculare	0,02
2012	213	ho5	0	Phyteuma orbiculare	0,02
2012	217	ho5	0	Phyteuma orbiculare	0,02
2012	222	ho5	0	Phyteuma orbiculare	0,02
2012	226	ho5	0	Phyteuma orbiculare	0,01
2012	232	ho5	0	Phyteuma orbiculare	0
2012	238	ho5	0	Phyteuma orbiculare	0
2012	243	ho5	0	Phyteuma orbiculare	0
2012	246	ho5	0	Phyteuma orbiculare	0
2012	255	ho5	0	Phyteuma orbiculare	0
2012	108	wma1	0	Phyteuma orbiculare	0
2012	112	wma1	0	Phyteuma orbiculare	0
